WMUSet,k,NormalFP,LoadSwitchFP,SLGFN,ThreePhaseFN,TotalFP,TotalFN,FaultRecall,NonFaultSpecificity,LoadSwitchSpecificity,BinaryAccuracy,Feasible,FaultScoreMargin,BestThreshold,NonFaultMaxScore,FaultMinScore,ClassifierType,UsedFeatureSet
5|9|15|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18814939754469517,0.6010262296178279,0.8899648593328882,0.701815461788193,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19627120599647963,0.605969054339932,0.9000222509487673,0.7037510449522877,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17971296779533752,0.6052444444925068,0.8899648593328882,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6094892475198384,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17971296779533752,0.6052444444925068,0.8899648593328882,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17971296779533752,0.6052444444925068,0.8899648593328882,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6088918115167242,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|15|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.609361591081401,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|17,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19155201191505167,0.6041258178461884,0.8959937575579913,0.7044417456429396,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|18,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19155201191505167,0.6041258178461884,0.8959937575579913,0.7044417456429396,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1907033096709949,0.6065366695252328,0.899004144437046,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19155201191505167,0.6041258178461884,0.8959937575579913,0.7044417456429396,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.6083192599870784,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19155201191505167,0.6041258178461884,0.8959937575579913,0.7044417456429396,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6070595166803374,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1955805053058277,0.6054420934076685,0.9000222509487673,0.7044417456429396,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18574186602044063,0.6070308907934938,0.8959937575579913,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6086169362422489,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18574186602044063,0.6070308907934938,0.8959937575579913,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18574186602044063,0.6070308907934938,0.8959937575579913,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6080195002391349,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|16|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6084892798038115,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|18,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1919523763082187,0.6064587033585924,0.89557781065312,0.7036254343449013,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1907033096709949,0.609469111909247,0.899004144437046,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18640005649083902,0.6059414555917084,0.8907401685264719,0.7043401120356328,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.609479150222458,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18764495515186652,0.5989901614347639,0.8852153289518632,0.6975703737999966,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19627120599647963,0.6062045425834275,0.9000222509487673,0.7037510449522877,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17496343741431253,0.605330920303541,0.8852153289518632,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.611082251664135,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17496343741431253,0.605330920303541,0.8852153289518632,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.17496343741431253,0.605330920303541,0.8852153289518632,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.610951942623149,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|17|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6113466222949149,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|19,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1907033096709949,0.6126544835620067,0.899004144437046,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19123769861748718,0.6100014138567178,0.89557781065312,0.7043401120356328,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.609479150222458,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1919523763082187,0.604794143311129,0.89557781065312,0.7036254343449013,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19627120599647963,0.6062045425834275,0.9000222509487673,0.7037510449522877,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1853259191155694,0.6088465385746935,0.89557781065312,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.611082251664135,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1853259191155694,0.6092622710892376,0.89557781065312,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1853259191155694,0.6104722707489775,0.89557781065312,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6109603557999389,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|18|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6113466222949149,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|20,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1907033096709949,0.6137271942333603,0.899004144437046,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.609479150222458,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1907033096709949,0.6078045518617836,0.899004144437046,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1917214161827162,0.6080099426883213,0.9000222509487673,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.1917214161827162,0.6084794374903093,0.9000222509487673,0.7083008347660511,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18875225289949538,0.6095192469147732,0.899004144437046,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.611082251664135,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18875225289949538,0.6099349794293173,0.899004144437046,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18875225289949538,0.6111449790890572,0.899004144437046,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6109603557999389,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|19|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6113466222949149,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|21,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.609479150222458,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18640005649083902,0.604276895544245,0.8907401685264719,0.7043401120356328,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19568213891313446,0.6064990761251001,0.9000222509487673,0.7043401120356328,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18048827698892123,0.6079719519624437,0.8907401685264719,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.611082251664135,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18048827698892123,0.6083876844769878,0.8907401685264719,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18048827698892123,0.6095976841367277,0.8907401685264719,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6109603557999389,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|20|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6113466222949149,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|22,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.609479150222458,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.6089117370099082,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.6094270595081634,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6095528842866209,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6097768264776285,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6095528842866209,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6095528842866209,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.6099060566372467,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|21|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18991782753954245,0.6100269003030714,0.9000222509487673,0.7101044234092249,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|23,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19627120599647963,0.6062045425834275,0.9000222509487673,0.7037510449522877,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|25,4,0,0,0,0,0,0,1.0,1.0,1.0,1.0,True,0.17369020540140762,0.3397460219237953,0.25290091922309155,0.42659112462449916,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6098848185787997,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|27,4,0,0,0,0,0,0,1.0,1.0,1.0,1.0,True,0.1110486406055114,0.3084252395258472,0.25290091922309155,0.36394955982860294,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|28,4,0,0,1,0,0,1,0.9833333333333333,1.0,1.0,0.9920634920634921,False,-0.04921664620080729,0.5000100772067435,0.41316620602941023,0.36394955982860294,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6092873825756856,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|22|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6097571621403622,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|24,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19258673294901996,0.6075772843051694,0.9000222509487673,0.7074355179997474,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6089854710740711,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.609134703867081,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|27,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6089854710740711,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|28,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6089854710740711,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|29,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19137115986500708,0.6085372678639669,0.9000222509487673,0.7086510910837602,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|23|30,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.19067328806730321,0.6090070474286435,0.9000222509487673,0.7093489628814641,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|24|25,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.6094549658760591,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
5|9|24|26,4,3,0,0,0,3,0,1.0,0.9545454545454546,1.0,0.9761904761904762,False,-0.18977035941121667,0.609724735763334,0.9000222509487673,0.7102518915375506,fixed physical threshold rule,max normalized fault severity/sequence/impedance evidence - 0.5 * balanced 67-77Hz LoadSwitch evidence
